acousticness,billboard_artist,billboard_df_index,billboard_name,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,spotify_album,spotify_artist,spotify_song,tempo,time_signature,type,uri,valence
0.462,whitney houston,3116.0,all the man that i need,0.485,248907.0,0.577,0.0,07M76e7IXxYdnC1BBiJxEX,0.0,5.0,0.0486,-9.98,0.0,52.0,1990-11-04,0.0323,I'm Your Baby Tonight,Whitney Houston,All The Man That I Need,150.888,4.0,audio_features,spotify:track:07M76e7IXxYdnC1BBiJxEX,0.286
0.0088,jesus jones,3117.0,right here right now,0.657,189293.0,0.608,0.0,3fcGGP62sllcNEhuFJVYeC,3.45e-06,2.0,0.103,-13.565,1.0,54.0,1991-01-28,0.0287,Doubt,Jesus Jones,Right Here Right Now,106.862,4.0,audio_features,spotify:track:3fcGGP62sllcNEhuFJVYeC,0.723
0.243,color me badd,3118.0,i adore mi amor,0.683,289200.0,0.476,0.0,05R2lE5g9hnaSmxIrUl3C0,0.0,3.0,0.0786,-9.995,0.0,42.0,1991-07-23,0.027,C.M.B.,Color Me Badd,I Adore Mi Amor,91.989,4.0,audio_features,spotify:track:05R2lE5g9hnaSmxIrUl3C0,0.725
0.141,janet jackson,3119.0,love will never do without you,0.746,350000.0,0.946,0.0,1SkJ8HjZUZRPYT3R2rh5sA,0.00465,1.0,0.458,-8.809,1.0,46.0,1989-09-19,0.0442,Rhythm Nation 1814,Janet Jackson,Love Will Never Do (Without You),103.179,4.0,audio_features,spotify:track:1SkJ8HjZUZRPYT3R2rh5sA,0.534
0.00234,marky mark and the funky bunch,3120.0,good vibrations,0.714,269307.0,0.953,0.0,5hWdgGVcfTeLPAiHM6EZG9,0.376,1.0,0.0245,-8.354,1.0,58.0,1991,0.0543,Music For The People,Marky Mark And The Funky Bunch,Good Vibrations,121.653,4.0,audio_features,spotify:track:5hWdgGVcfTeLPAiHM6EZG9,0.882
0.00244,madonna,3121.0,justify my love,0.705,294267.0,0.821,0.0,6BWRvw630R8z2vNMok6quI,0.684,1.0,0.0572,-7.085,1.0,49.0,2009-09-18,0.128,Celebration (double disc version),Madonna,Justify My Love,99.642,4.0,audio_features,spotify:track:6BWRvw630R8z2vNMok6quI,0.456
0.0411,mariah carey,3122.0,emotions,0.741,248093.0,0.752,0.0,0cELvuwJW1acISUHYB6suj,0.0012,9.0,0.0233,-7.009,0.0,60.0,1991-09-17,0.0359,Emotions,Mariah Carey,Emotions,114.851,4.0,audio_features,spotify:track:0cELvuwJW1acISUHYB6suj,0.942
0.0862,roxette,3123.0,joyride,0.651,241733.0,0.74,0.0,3Skwc4sh1QHUGcWrFBFWSF,0.0,2.0,0.142,-6.244,1.0,54.0,1995-10-23,0.0272,Don't Bore Us - Get To The Chorus! Roxette's Greatest Hits,Roxette,Joyride - Single Version,102.233,4.0,audio_features,spotify:track:3Skwc4sh1QHUGcWrFBFWSF,0.615
0.484,karyn white,3124.0,romantic,0.68,247160.0,0.941,0.0,1eDCizNe4EQMj7okkjIeXo,7.43e-05,1.0,0.0656,-7.509,0.0,33.0,1991,0.0374,Ritual Of Love,Karyn White,Romantic,110.264,4.0,audio_features,spotify:track:1eDCizNe4EQMj7okkjIeXo,0.823
0.0545,tara kemp,3125.0,hold you tight,0.739,284345.0,0.675,0.0,0otWaD7P1jqYsb0qSHNo6J,0.0112,1.0,0.0632,-9.194,1.0,30.0,2004,0.0444,Tara Kemp,Tara Kemp,Hold You Tight,100.054,4.0,audio_features,spotify:track:0otWaD7P1jqYsb0qSHNo6J,0.643
0.197,mariah carey,3126.0,i dont wanna cry,0.641,288827.0,0.504,0.0,1hFtJ5rV3aAm58ErijHdFO,9.01e-05,7.0,0.288,-12.486,1.0,44.0,1990-06-12,0.031,Mariah Carey,Mariah Carey,I Don't Wanna Cry,130.786,4.0,audio_features,spotify:track:1hFtJ5rV3aAm58ErijHdFO,0.276
0.319,wilson phillips,3127.0,youre in love,0.688,291867.0,0.679,0.0,5KNbCF0FpIWuPE8x6bhGgw,0.000301,1.0,0.29,-11.05,0.0,47.0,1990-03-24,0.0259,Wilson Phillips,Wilson Phillips,You're In Love,101.872,4.0,audio_features,spotify:track:5KNbCF0FpIWuPE8x6bhGgw,0.536
0.288,amy grant,3128.0,every heartbeat,0.648,213733.0,0.89,0.0,55lX3vm1G35mUpawXHK5Te,0.0,2.0,0.119,-3.834,1.0,36.0,1991,0.0429,Heart In Motion,Amy Grant,Every Heartbeat,126.956,4.0,audio_features,spotify:track:55lX3vm1G35mUpawXHK5Te,0.808
0.142,ralph tresvant,3129.0,sensitivity,0.691,281333.0,0.664,0.0,3lRgzwd3g1TewI4zjgbh9V,0.37,1.0,0.0836,-13.074,1.0,55.0,1990-01-01,0.0483,Ralph Tresvant,Ralph Tresvant,Sensitivity,96.951,4.0,audio_features,spotify:track:3lRgzwd3g1TewI4zjgbh9V,0.688
0.00107,cathy dennis,3130.0,touch me all night long,0.661,244640.0,0.727,0.0,4M47py84j3Fvm8F2llipkK,0.114,10.0,0.297,-11.343,0.0,34.0,1990-01-01,0.0343,Move To This,Cathy Dennis,Touch Me (All Night Long),118.005,4.0,audio_features,spotify:track:4M47py84j3Fvm8F2llipkK,0.35
0.0453,londonbeat,3131.0,ive been thinking about you,0.632,317933.0,0.598,0.0,02KLiEs31kxh1krQJezlTL,0.0334,11.0,0.085,-15.0,0.0,32.0,1990-01-01,0.0375,In The Blood,Londonbeat,I've Been Thinking About You,113.561,4.0,audio_features,spotify:track:02KLiEs31kxh1krQJezlTL,0.86
0.0746,natural selection,3132.0,do anything,0.654,237373.0,0.749,0.0,5nNwxsg6vS3pKcLNcAvRWP,0.0,11.0,0.114,-9.221,0.0,23.0,1991-11-01,0.0537,Natural Selection,Natural Selection,Do Anything (feat. Niki Harris),93.847,4.0,audio_features,spotify:track:5nNwxsg6vS3pKcLNcAvRWP,0.663
0.163,rem,3133.0,losing my religion,0.671,268427.0,0.849,0.0,31AOj9sFz2gM0O3hMARRBx,0.0,9.0,0.0937,-5.03,0.0,72.0,1991-03-12,0.0284,Out Of Time (25th Anniversary Edition),R.E.M.,Losing My Religion,125.613,4.0,audio_features,spotify:track:31AOj9sFz2gM0O3hMARRBx,0.829
0.632,gloria estefan,3134.0,coming out of the dark,0.637,242627.0,0.424,0.0,60SiPUASxL71t9t58BdcMN,0.0,4.0,0.288,-11.74,1.0,26.0,1987,0.0452,Let It Loose/Cuts Both Ways/Into The Light (3 Pak),Gloria Estefan,Coming Out of the Dark,131.864,4.0,audio_features,spotify:track:60SiPUASxL71t9t58BdcMN,0.495
0.422,lenny kravitz,3135.0,it aint over til its over,0.679,242640.0,0.568,0.0,6VnpKLtfNH4Dk09YSGPSyR,0.00948,6.0,0.322,-10.74,1.0,65.0,1991-04-02,0.0423,Mama Said,Lenny Kravitz,It Ain't Over 'Til It's Over,159.689,4.0,audio_features,spotify:track:6VnpKLtfNH4Dk09YSGPSyR,0.93
0.691,celine dion,3137.0,where does my heart beat now,0.529,273253.0,0.743,0.0,6pONsBNsDdUc4wYqsDYPo0,1.17e-06,10.0,0.0844,-6.09,1.0,38.0,2008,0.0317,The Essential Celine Dion,Céline Dion,Where Does My Heart Beat Now,74.04,4.0,audio_features,spotify:track:6pONsBNsDdUc4wYqsDYPo0,0.566
0.00328,dj jazzy jeff and the fresh prince,3138.0,summertime,0.614,237093.0,0.752,0.0,5cFcWAWIcnV38t4YCWQiZZ,0.0,7.0,0.379,-6.271,1.0,52.0,1987,0.0652,The Very Best Of D.J. Jazzy Jeff & The Fresh Prince,DJ Jazzy Jeff & The Fresh Prince,Summertime - Single Edit,95.018,4.0,audio_features,spotify:track:5cFcWAWIcnV38t4YCWQiZZ,0.444
0.371,scorpions,3139.0,wind of change,0.48,313227.0,0.535,0.0,3ovjw5HZZv43SxTwApooCM,0.0,0.0,0.0929,-10.232,1.0,65.0,1990-01-01,0.0324,Crazy World,Scorpions,Wind Of Change,75.766,4.0,audio_features,spotify:track:3ovjw5HZZv43SxTwApooCM,0.293
0.0911,paula abdul,3141.0,the promise of a new day,0.754,272893.0,0.82,0.0,5m8xVZhlM7E2mL9uuxZpF6,1.62e-06,1.0,0.0805,-8.622,1.0,40.0,1992-06-29,0.062,Spellbound,Paula Abdul,The Promise Of A New Day,119.835,4.0,audio_features,spotify:track:5m8xVZhlM7E2mL9uuxZpF6,0.896
0.317,whitney houston,3142.0,im your baby tonight,0.668,300187.0,0.872,0.0,0qilV2pyNYLPryWllKwAIL,2.02e-06,6.0,0.277,-8.787,1.0,52.0,2012-11-12,0.0852,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,I'm Your Baby Tonight,165.147,3.0,audio_features,spotify:track:0qilV2pyNYLPryWllKwAIL,0.868
0.000204,firehouse,3143.0,love of a lifetime,0.472,286573.0,0.48,0.0,2kDH08boXJyhKMl5hnZbrE,0.00275,1.0,0.0914,-11.893,1.0,56.0,1990-09-01,0.0308,Firehouse,Firehouse,Love of a Lifetime,123.023,4.0,audio_features,spotify:track:2kDH08boXJyhKMl5hnZbrE,0.126
